"title","author_id","author_name","author_friends","author_followers","author_favorites","author_statuses","author_verified","tweet_id","tweet_date","tweet_datetime","tweet_favorites","tweet_retweets","tweet_retweet","tweet_mention","tweet_text"
"collateral beauty",490934830,"Caleb Moser",288,535,521,6492,0,812160303228194816,"2016-12-23","2016-12-23 04:12:00",0,0,0,0,"collateral beauty is a must watch movie"
"collateral beauty",2347823256,"nicks",109,147,11674,3538,0,812159622496849920,"2016-12-23","2016-12-23 04:12:17",1,0,0,0,"collateral beauty was such a good movie oh my gooooooood"
"collateral beauty",529797567,"Kendall",368,454,12437,20817,0,812159076322906112,"2016-12-23","2016-12-23 04:12:07",0,0,0,0,"if you havent seen collateral beauty you need to."
"collateral beauty",2847556768,"Claudia Corso",659,760,6596,1579,0,812159064595660800,"2016-12-23","2016-12-23 04:12:04",5,0,0,0,"collateral beauty was such a good movie wow tears"
"collateral beauty",168701035,"J e s s i c a",130,165,22947,36937,0,812158918994448384,"2016-12-23","2016-12-23 04:12:30",1,0,0,0,"*sees commercial for collateral beauty* andrew: the porno for that would be collateral booty"
"collateral beauty",2646639790,"Sir Gerald Davies",325,342,2063,5070,0,812158784781119489,"2016-12-23","2016-12-23 04:12:58",0,0,0,0,"collateral beauty is such a great movie"
"collateral beauty",254795774,"Bougieee☃️🎄🎁",2558,2810,16639,101219,0,812158747888025602,"2016-12-23","2016-12-23 04:12:49",0,0,0,0,"collateral beauty is such a deep movie... fuck"
"collateral beauty",2290246520,"lil necia🥀",299,423,7652,13329,0,812158733304426496,"2016-12-23","2016-12-23 04:12:45",2,0,0,0,"collateral beauty messed me up"
"collateral beauty",3203683503,"Michelle.",769,1061,1592,21618,0,812158262695038976,"2016-12-23","2016-12-23 04:12:53",1,0,0,0,"i wanna go see collateral beauty.."
"collateral beauty",456961660,"Kaylee",82,38,93,20,0,812158252695900160,"2016-12-23","2016-12-23 04:12:51",1,0,0,0,"ive never cried so much in my life until i saw the movie collateral beauty. if you plan on seeing it, do yourself a favor bring tissues"
"collateral beauty",2959961602,"starboy",118,157,24390,35394,0,812158071418011648,"2016-12-23","2016-12-23 04:12:08",0,0,0,0,"oh my god yall. collateral beauty."
"collateral beauty",1328366162,"Shabria Williams",234,280,2241,5572,0,812158052161953797,"2016-12-23","2016-12-23 04:12:03",0,0,0,1,"to see what? collateral beauty?"
"collateral beauty",829734475,"Julia",516,561,7107,10236,0,812157898981785600,"2016-12-23","2016-12-23 04:12:26",3,1,0,0,"collateral beauty was an amazing movie.... i suggest everyone watches it😌"
"collateral beauty",3312184868,"JAZZ CINEMAS",66,6038,323,2325,0,812157156094930944,"2016-12-23","2016-12-23 04:12:29",0,0,0,1,"unfortunately, there are no more sessions for collateral beauty and will not be screened from today."
"collateral beauty",2555740323,"M3G",509,533,12921,9594,0,812157073228173312,"2016-12-23","2016-12-23 04:12:10",2,0,0,0,"10/10 recommend collateral beauty"
"collateral beauty",736357129787998208,"Rob Hutton",201,22,417,755,0,812157055444328448,"2016-12-23","2016-12-23 04:12:05",0,0,0,0,"critics are raving about collateral beauty! thats not how i remember it..."
"collateral beauty",1019012388,"TeaWithArielle👑",1049,1058,14537,23009,0,812156941258657793,"2016-12-23","2016-12-23 04:12:38",4,0,0,0,"collateral beauty was so good😭❤"
"collateral beauty",409752031,"CWayy™",790,755,1689,38091,0,812156036597579776,"2016-12-23","2016-12-23 04:12:02",0,0,0,0,"collateral beauty is a must see !!!"
"collateral beauty",2864352736,"Kay Kringle☃️",134,299,873,3707,0,812155820880314369,"2016-12-23","2016-12-23 04:12:11",0,0,0,0,"should i see passengers or collateral beauty ??"
"collateral beauty",326225132,"Omar A. Muhammad",1657,847,2053,3974,0,812154956077641728,"2016-12-23","2016-12-23 04:12:45",1,0,0,1,"collateral beauty looks like a good movie. i will definitely check it out thanks for looking out for us."
"collateral beauty",2480454986,"Chumden",463,398,9823,1156,0,812154309697622016,"2016-12-23","2016-12-23 04:12:11",14,2,0,0,"collateral beauty is a 10 out of 10, honestly one of the best movies ever."
"collateral beauty",2153248294,"sarah hunter kelley",228,366,1818,2350,0,812154019535880193,"2016-12-23","2016-12-23 04:12:02",2,0,0,0,"collateral beauty is one out of the three movies that ive ever cried while watching"
"collateral beauty",370515739,"Tanner Marsh",262,306,3443,1226,0,812153994172723200,"2016-12-23","2016-12-23 04:12:55",4,0,0,0,"collateral beauty was a phenomenal movie."
"collateral beauty",293346626,"en eye see oh el ee",221,283,7349,14895,0,812152866567815169,"2016-12-23","2016-12-23 04:12:27",0,0,0,0,"collateral beauty should win an oscar."
"collateral beauty",273157667,"amber🎄",295,344,6066,14588,0,812152825954209792,"2016-12-23","2016-12-23 04:12:17",1,0,0,0,"i cried all through collateral beauty"
"collateral beauty",90470139,"Alexia",240,334,4641,5492,0,812152736154140672,"2016-12-23","2016-12-23 04:12:56",0,0,0,0,"i really want to see collateral beauty or passengers"
"collateral beauty",586129368,"Abigaile🌚",218,248,3413,2200,0,812152656500232194,"2016-12-23","2016-12-23 04:12:37",5,0,0,0,"collateral beauty got me crying lowkey"
"collateral beauty",723469286652538880,"Shannon Roque",50,83,251,336,0,812152645733482496,"2016-12-23","2016-12-23 04:12:34",1,0,0,0,"collateral beauty is a movie one should not miss.the script and certain lines are beautifully written.fantastic starcast"
"collateral beauty",1042951440,"samah",964,623,11148,12522,0,812152485896945664,"2016-12-23","2016-12-23 04:12:56",1,0,0,0,"cannot get over what a good movie collateral beauty was aksnejsnsn i literally cried for 45 minutes straight"
"collateral beauty",2181326911,"Laurennn",899,835,9782,28974,0,812152400115093504,"2016-12-23","2016-12-23 04:12:35",1,1,0,0,"collateral beauty was such a great movie😭"
"collateral beauty",1637108910,"Jeremy Thompson⚽️",505,617,1563,2097,0,812152314421215232,"2016-12-23","2016-12-23 04:12:15",0,0,0,0,"collateral beauty at 1:20 tomorrow?"
"collateral beauty",4565986762,"Paris 🌸🍍",85,87,767,1831,0,812152279180673025,"2016-12-23","2016-12-23 04:12:07",0,0,0,0,"just make sure to look at the collateral beauty."
"collateral beauty",936739398,"Amya",442,556,1607,3773,0,812152092286746624,"2016-12-23","2016-12-23 04:12:22",0,0,0,0,"collateral beauty is so good omg 😭"
"collateral beauty",1419675938,"Yosh",283,510,17742,44697,0,812151606313623552,"2016-12-23","2016-12-23 04:12:26",0,1,0,0,"need to see collateral beauty"
"collateral beauty",985727342,"T Kaye",487,241,345,5025,0,812151532909166592,"2016-12-23","2016-12-23 04:12:09",1,0,0,0,"collateral beauty is everything the world needed."
"collateral beauty",3293603501,"trina 💋",340,340,1124,5187,0,812151386209189888,"2016-12-23","2016-12-23 04:12:34",0,0,0,0,"collateral beauty is great 🙌🏽"
"collateral beauty",957487777,"Lo❄️",795,666,10532,9531,0,812151275425067008,"2016-12-23","2016-12-23 04:12:07",6,0,0,0,"i would definitely recommend collateral beauty! it is such a great movie! sure made me shed a couple tears 😢❤️"
"collateral beauty",4096982987,"Mikah Murphy",342,241,1021,592,0,812150149489299456,"2016-12-23","2016-12-23 04:12:39",3,3,0,0,"dont fail to notice the collateral beauty"
"collateral beauty",702366350384242688,"santa chaus🎅🏿",60,68,373,565,0,812149811721826304,"2016-12-23","2016-12-23 04:12:18",2,0,0,0,"collateral beauty was amazing"
"collateral beauty",1027804280,"Olivia D",834,964,13189,18616,0,812149785411092480,"2016-12-23","2016-12-23 04:12:12",4,0,0,0,"please everyone go see collateral beauty its literally so amazing i have tear stains on my phone!! 10/10🙏🏼🙏🏼"
"collateral beauty",271185874,"Mikey C",799,920,19489,31479,0,812149672261414913,"2016-12-23","2016-12-23 04:12:45",4,1,0,0,"strongly recommend everyone go see collateral beauty"
"collateral beauty",3098657329,"Sydney Rasberry",133,266,1807,1213,0,812149510457659392,"2016-12-23","2016-12-23 04:12:06",3,0,0,0,"the collateral beauty was the best movie ever i cried 8 times"
"collateral beauty",534819639,"Nicole",306,772,9087,30306,0,812149371995324416,"2016-12-23","2016-12-23 04:12:33",0,0,0,0,"been wanting to go to the movies to watch collateral beauty and now why him is coming out, bet, i know what ima do tomorrow 😝"
"collateral beauty",1689290311,"Mara",123,153,5141,1025,0,812149092373630977,"2016-12-23","2016-12-23 04:12:27",0,0,0,1,"do yourself a favor as well and see collateral beauty, will smith man"
"collateral beauty",34986150,"Nancy Marco",873,321,3634,3573,0,812148198693212160,"2016-12-23","2016-12-23 04:12:54",0,0,0,0,"excited to see collateral beauty later tonight. looks somewhat similar to the shack, or maybe its a wonderful life. 👍👍"
"collateral beauty",702642615448002561,"Zoe 👑",87,71,165,98,0,812148124525494272,"2016-12-23","2016-12-23 04:12:36",1,0,0,1,"people say collateral beauty was a bad movie but i thought it was amazing❤️"
"collateral beauty",123740701,"DAŁŁAS PRÎNCE$$",6508,7261,1418,2499,0,812147883420094465,"2016-12-23","2016-12-23 04:12:39",0,1,0,0,"collateral beauty is such a good touching movie 😭😭😭💕"
"collateral beauty",2251084092,"Zoë",135,367,2386,3594,0,812147595539808256,"2016-12-23","2016-12-23 04:12:30",0,0,0,0,"collateral beauty is some tim obrien shit"
"collateral beauty",709109520,"therese🎈",835,1029,6655,26863,0,812147254081585153,"2016-12-23","2016-12-23 04:12:08",1,1,0,0,"collateral beauty was so good omg😭"
"collateral beauty",3222758916,"deana @star☆drop",85,150,7784,14393,0,812147134338396160,"2016-12-23","2016-12-23 04:12:40",1,0,0,0,"just watched collateral beauty...amazing film made me cry 😭😭💩💯"
"collateral beauty",3151995098,"CB",96,189,2101,9473,0,812146986598141952,"2016-12-23","2016-12-23 04:12:05",1,0,0,0,"collateral beauty really has my mind so confused 🙃"
"collateral beauty",133421606,"Tyler",116,166,10998,24691,0,812146583638802433,"2016-12-23","2016-12-23 04:12:29",0,0,0,0,"so passengers and collateral beauty were both very okay movies. however, will smith kicked ass at acting as always."
"collateral beauty",2952990716,"Bill Nichols",173,75,987,258,0,812146269808459776,"2016-12-23","2016-12-23 04:12:14",3,0,0,0,"not going to lie, collateral beauty had denise and i in tears! #lovetimedeath"
"collateral beauty",483546378,"Popcorn Junkie",521,74,2234,2151,0,812146264867475458,"2016-12-23","2016-12-23 04:12:13",0,0,0,0,"also, collateral beauty is stupid title it sounds way more profound than it actually is. #munchalong #collateralbeauty"
"collateral beauty",229542826,"kitty frick",641,605,7430,18110,0,812146198941417474,"2016-12-23","2016-12-23 04:12:57",5,0,0,0,"collateral beauty."
"collateral beauty",1109180046,"abc27",599,688,692,4683,0,812145717255016449,"2016-12-23","2016-12-23 04:12:02",0,0,0,1,"actor #willsmith talks about collateral beauty; chef #adamperry lang talks about bbq. 11:30 pm after at 11pm"
"collateral beauty",20598484,"David Sims",979,7878,23181,38111,1,812145507736940544,"2016-12-23","2016-12-23 03:12:12",6,0,0,1,"at this point id settle for president collateral beauty"
"collateral beauty",3875987234,"odalys",81,65,204,107,0,812145489483272192,"2016-12-23","2016-12-23 03:12:08",4,1,0,0,"just be sure to notice the collateral beauty"
"collateral beauty",489993476,"tyler rugh",445,170,1126,3652,0,812145458151903232,"2016-12-23","2016-12-23 03:12:00",1,0,0,0,"clerk: this is a cinemark, youd have to go on broadway to see hamilton.trump: fine, well see collateral beauty again. give me the tixs!"
"collateral beauty",418376368,"Sydney Rodie",364,1419,23911,33675,0,812145187489124352,"2016-12-23","2016-12-23 03:12:56",4,1,0,0,"just remember to notice the collateral beauty"
"collateral beauty",48222464,"Evan Rhodes🤷🏽‍♂️",1080,1390,3490,48540,0,812145025589055488,"2016-12-23","2016-12-23 03:12:17",0,1,0,0,"man collateral beauty was such a good movie. everyone should see it tbh"
"collateral beauty",2172915314,"Ruthy Lopez",336,469,4148,1319,0,812144963068645378,"2016-12-23","2016-12-23 03:12:02",0,0,0,0,"the only good thing about this collateral beauty movie is that there is free wifi in the theater. 🤤💤"
"collateral beauty",81482674,"Dave Itzkoff",899,92053,64058,14800,1,812144959952482304,"2016-12-23","2016-12-23 03:12:02",296,49,0,0,"what if the inauguration entertainment is making all of america sit through a screening of collateral beauty"
"collateral beauty",541728260,"candace",433,1201,22025,26811,0,812144857032617984,"2016-12-23","2016-12-23 03:12:37",7,0,0,0,"collateral beauty was 10/10 i cried like 17 times"
"collateral beauty",316742494,"Bre Shaw",221,315,3383,6556,0,812144380987539456,"2016-12-23","2016-12-23 03:12:43",1,0,0,0,"collateral beauty is such an amazing movie. definitely recommend"
"collateral beauty",765041706,"Cain Barrett",181,684,1863,50553,0,812144325341671428,"2016-12-23","2016-12-23 03:12:30",0,0,0,0,"collateral beauty is a masterpiece. its a must watch."
"collateral beauty",2701176657,"beka beats",601,301,3172,2443,0,812143912269791233,"2016-12-23","2016-12-23 03:12:52",3,0,0,0,"collateral beauty was the most deep,emotional,amazing,and mind screwing movie i have ever seen. please go see it you wont regret it"
"collateral beauty",1255194451,"Mairin Reynolds",227,208,4636,4906,0,812143889675153408,"2016-12-23","2016-12-23 03:12:46",0,0,0,0,"collateral beauty 10/10 would def recommend. bring tissues 😭"
"collateral beauty",3377409671,"jas♔",291,69,600,651,0,812142777718964225,"2016-12-23","2016-12-23 03:12:21",0,0,0,0,"i watched collateral beauty tonight and im still crying"
"collateral beauty",181681766,"Hannah Dob",350,398,9692,14195,0,812142499271680000,"2016-12-23","2016-12-23 03:12:15",2,0,0,0,"collateral beauty was mediocre at best. will be on netflix 8 months from now im sure. anyway, kate winslet."
"collateral beauty",48618454,"sev",419,418,2978,13601,0,812142020906975234,"2016-12-23","2016-12-23 03:12:21",0,0,0,0,"collateral beauty was better than i expected. but the hidden figures trailer alone was worth the cost of admission."
"collateral beauty",2657204364,"12/25 for chi🌹",405,527,3619,7876,0,812141695219433476,"2016-12-23","2016-12-23 03:12:03",0,0,0,0,"just seen collateral beauty it was so touching"
"collateral beauty",2556361552,"ur babe.",367,942,35102,91365,0,812141686155517952,"2016-12-23","2016-12-23 03:12:01",0,0,0,0,"collateral beauty was good."
"collateral beauty",261355153,"Quinton Carter",364,516,1596,3310,0,812141550222381057,"2016-12-23","2016-12-23 03:12:29",1,0,0,0,"collateral beauty = mind blown, good show"
"collateral beauty",281289862,"Gillyn",124,114,1140,10903,0,812141548682870784,"2016-12-23","2016-12-23 03:12:28",0,0,0,0,"collateral beauty was a great movie omg"
"collateral beauty",704158506866364418,"Big Homie",193,98,53,2484,0,812141543553376256,"2016-12-23","2016-12-23 03:12:27",0,0,0,0,"collateral beauty is a great movie. reminds me of why will smith is my fav. actor.. i teared up.! #collateralbeauty 👍👍👍👏👏👏"
"collateral beauty",771032871087681536,"Eleri-seasonalpun",183,90,2843,637,0,812141338883932160,"2016-12-23","2016-12-23 03:12:38",0,0,0,0,"if you havent seen collateral beauty yet then you need to get on that"
"collateral beauty",77232365,"Skimp Killah",985,669,64,7845,0,812141220055093249,"2016-12-23","2016-12-23 03:12:10",0,0,0,0,"collateral beauty is really a film about edward norton trying to fuck over will smith."
"collateral beauty",4498613794,"Natora Harden",301,375,255,1175,0,812141080539893760,"2016-12-23","2016-12-23 03:12:37",0,0,0,0,"watching collateral beauty"
"collateral beauty",33810653,"Merry Lizmas",1459,1243,27559,19624,0,812139887650545664,"2016-12-23","2016-12-23 03:12:52",5,0,0,1,"the trailer for collateral beauty is literally the academy award winning trailer by"
"collateral beauty",849757363,"Tyler",379,786,2877,7024,0,812139198815801344,"2016-12-23","2016-12-23 03:12:08",0,0,0,0,"collateral beauty was a tuff movie😢🙌🏼dont take anyone for granted, cause you might not have tomorrow.."
"collateral beauty",2213546810,"queenE✨",542,770,5567,24825,0,812138918766411777,"2016-12-23","2016-12-23 03:12:01",0,0,0,0,"lets go on a date to see collateral beauty"
"collateral beauty",2404805834,"Baylee❥",542,515,1339,1740,0,812138732342026240,"2016-12-23","2016-12-23 03:12:17",12,0,0,0,"i wanna go see assassins creed, passengers, and collateral beauty"
"collateral beauty",634242445,"Lulu 🌬",748,1117,3308,18839,0,812138301360603136,"2016-12-23","2016-12-23 03:12:34",0,0,0,0,"if you aint seen collateral beauty yet i recommend u go see it 💯"
"collateral beauty",786109350,"Olivia Collins",466,484,7642,2032,0,812137894425006081,"2016-12-23","2016-12-23 03:12:57",4,1,0,0,"just be sure to notice the collateral beauty. its the profound connection to everything."
"collateral beauty",2830434276,"Bluetiful Essence",164,129,1371,6582,0,812137516031758344,"2016-12-23","2016-12-23 03:12:27",0,0,0,0,"i need to go to see hidden figures and collateral beauty."
"collateral beauty",117283609,"Dan Sieck",843,453,4621,11328,0,812137470980657152,"2016-12-23","2016-12-23 03:12:16",0,0,0,0,"i thought collateral beauty looked pretty decent, but, 13% on rotten tomatoes ¯\_(ツ)_/¯"
"collateral beauty",26665359,"Kenny Welcome",487,917,2512,58015,0,812137135860056064,"2016-12-23","2016-12-23 03:12:56",0,0,0,0,"lmao at my last retweet..my girl really cried like 4 times watching collateral beauty"
"collateral beauty",1896254112,"Necie Love💕💚",896,1045,3512,21701,0,812136866925395968,"2016-12-23","2016-12-23 03:12:52",0,0,0,0,"collateral beauty was a really good movie"
"collateral beauty",40152784,"Rubie Mendez",217,100,4246,15764,0,812136128341889024,"2016-12-23","2016-12-23 03:12:56",0,0,0,1,"i know 😭 ive only seen collateral beauty lol"
"collateral beauty",447587936,"Cesar R. Morales II",254,120,2322,6508,0,812135682797805568,"2016-12-23","2016-12-23 03:12:10",0,0,0,0,"just be sure to notice the collateral beauty"
"collateral beauty",1667742714,"julia✳",281,127,482,2971,0,812135296959528960,"2016-12-23","2016-12-23 03:12:38",1,0,0,0,"just remember to notice the collateral beauty"
"collateral beauty",1327141621,"Mileywhatsgood",776,691,2311,31545,0,812134956348612608,"2016-12-23","2016-12-23 03:12:16",0,0,0,0,"collateral beauty was wayyyy more than i expected ."
"collateral beauty",729697944,"Siham Raju",771,886,11863,10032,0,812134722340061185,"2016-12-23","2016-12-23 03:12:21",0,0,0,0,"i need to go see collateral beauty"
"collateral beauty",240474977,"Stefon Wallace",220,328,83,24274,0,812134563908636673,"2016-12-23","2016-12-23 03:12:43",1,0,0,0,"collateral beauty is a great movie!!"
"collateral beauty",1263358004,"Thomas Ball",119,155,1157,2013,0,812134401215778829,"2016-12-23","2016-12-23 03:12:04",0,0,0,0,"collateral beauty is fucking sad. who thought it was a good idea to go see that"
"collateral beauty",197854100,"Josh",711,887,787,196470,0,812134381657739273,"2016-12-23","2016-12-23 03:12:59",0,0,0,0,"collateral beauty was a great movie"
"collateral beauty",564181022,"hails",1951,920,6663,29234,0,812134248484392963,"2016-12-23","2016-12-23 03:12:28",0,0,0,0,"cant wait to cry during collateral beauty"
"collateral beauty",2254309274,"aaron",608,875,9062,15910,0,812133693502476297,"2016-12-23","2016-12-23 03:12:15",1,1,0,0,"man everyone needs to go see collateral beauty."
"collateral beauty",2236782584,"❄^Talk2DD^❄",122,32,799,658,0,812133611340230656,"2016-12-23","2016-12-23 03:12:56",0,0,0,0,"just saw collateral beauty and without a doubt a ☆☆☆☆☆/5 i laughed, i cried, it was a masterpiece among movies!! #collateralbeauty #movies"
"collateral beauty",1627397556,"Bills",462,315,4586,3848,0,812133557875245057,"2016-12-23","2016-12-23 03:12:43",1,0,0,0,"collateral beauty is a must see"
"collateral beauty",106955506,"myron green",545,403,16,13122,0,812133378543656960,"2016-12-23","2016-12-23 03:12:00",0,0,0,0,"just seen the movie collateral beauty and will smith might be the goat"
"collateral beauty",2393883661,"kryssie 🐨",242,767,2134,5970,0,812133347635830784,"2016-12-23","2016-12-23 03:12:53",2,0,0,0,"collateral beauty was such a good movie. i definitely recommend it!!😭"
"collateral beauty",556429540,"Ebenezer Endiryas",287,383,2668,10801,0,812133177015861248,"2016-12-23","2016-12-23 03:12:12",0,0,0,0,"yooo collateral beauty had me fighting back tears!"
"collateral beauty",207354987,"LAMONT BROWN",892,920,1155,42314,0,812133045180518402,"2016-12-23","2016-12-23 03:12:41",0,0,0,0,"i might have to watch that collateral beauty, said will smith did his thing."
"collateral beauty",2273946638,"Lil 🍕",763,812,2543,4828,0,812132863214755840,"2016-12-23","2016-12-23 03:12:57",1,0,0,0,"collateral beauty 10/10"
"collateral beauty",40519997,"Chad Johnson",7061,3614721,127,106629,1,812132601796460544,"2016-12-23","2016-12-23 03:12:55",564,220,0,0,"ive been emotionally unavailable ever since scar dropped mufasa but collateral beauty has managed to resurrect those feelings years later."
"collateral beauty",3333326189,"phillip gallagher",87,112,472,1898,0,812131947019456516,"2016-12-23","2016-12-23 03:12:19",1,0,0,0,"i need to go see collateral beauty"
"collateral beauty",40519997,"Chad Johnson",7061,3614721,127,106629,1,812131626402586624,"2016-12-23","2016-12-23 03:12:03",170,32,0,0,"they need to notify movie goers when movies will have an emotional impact on you, i found myself crying toward the end of collateral beauty."
"collateral beauty",487934894,"Âbreånä",249,337,4075,11641,0,812131583889199107,"2016-12-23","2016-12-23 03:12:52",4,0,0,0,"collateral beauty is one of the most inspiring and touching movies that ive ever seen and no one will be able to tell me any different"
"collateral beauty",7938112,"PAPPADEMAS",2333,20710,12975,17527,0,812131545561468928,"2016-12-23","2016-12-23 03:12:43",43,4,0,0,"what is this-- some kind of collateral beauty? #bestmovielines2016"
"collateral beauty",487934894,"Âbreånä",249,337,4075,11641,0,812131185103163395,"2016-12-23","2016-12-23 03:12:17",0,0,0,0,"dont forget to see the collateral beauty of it all"
"collateral beauty",2859331257,"SC: Cassoouu_23",294,374,471,9421,0,812131124810043403,"2016-12-23","2016-12-23 03:12:03",0,0,0,0,"i wanna go see collateral beauty with my man 🤔"
"collateral beauty",2937807365,"Taylor Blythe",813,396,1866,1208,0,812130955011952640,"2016-12-23","2016-12-23 03:12:22",1,0,0,0,"never cried as much as i did while watching collateral beauty"
"collateral beauty",2255880426,"Cristina",240,289,5129,8220,0,812130877870206980,"2016-12-23","2016-12-23 03:12:04",1,0,0,0,"collateral beauty, hands down best movie i have ever seen."
"collateral beauty",3320851747,"Natachi",349,497,804,1144,0,812130176582750209,"2016-12-23","2016-12-23 02:12:17",2,0,0,0,"everyone needs to go see collateral beauty. its an amazing movie. 😫👌🏾"
"collateral beauty",84761164,"Alex Flores",338,473,4146,33600,0,812130155468443648,"2016-12-23","2016-12-23 02:12:12",3,2,0,0,"just be sure to notice the collateral beauty. its the profound connection to everything."
"collateral beauty",483546378,"Popcorn Junkie",521,74,2234,2151,0,812129865864511488,"2016-12-23","2016-12-23 02:12:03",0,0,0,0,"a bit late for trailer talk, but its time to play catch up with will smiths latest awards bait. — watching collateral beauty"
"collateral beauty",1442471222,"Julianne🌨",428,106,8563,6587,0,812129748243664897,"2016-12-23","2016-12-23 02:12:35",0,0,0,1,"i saw collateral beauty; it was so emotional! kate winslet and helen mirren slayed my entire life. #collateralbeauty"
"collateral beauty",351932724,"Dannottheman",664,701,2918,29786,0,812129523269586945,"2016-12-23","2016-12-23 02:12:41",0,0,0,0,"collateral beauty was a fantastic movie....definitely hit me right in the feelsssss"
"collateral beauty",721760766408273921,"sharkheadkyle",150,85,1432,1886,0,812128902655201281,"2016-12-23","2016-12-23 02:12:13",1,0,0,0,"collateral beauty. got me so fcked up. 😭"
"collateral beauty",2670184844,"King of The Fall",675,775,10543,33166,0,812128692554125322,"2016-12-23","2016-12-23 02:12:23",1,1,0,0,"lani and i are abt to die w this collateral beauty mess..."
"collateral beauty",758328829907640321,"Lex",716,568,4324,2129,0,812128153611145216,"2016-12-23","2016-12-23 02:12:15",10,4,0,0,"someone take me to see collateral beauty 😍"
"collateral beauty",2222324484,"Ms.DoingtheMost👸🏽",395,537,8135,40778,0,812127863260532737,"2016-12-23","2016-12-23 02:12:05",3,0,0,0,"collateral beauty is hands down the best movie of 2016 and im so glad dr. kimble took me to see it!"
"collateral beauty",60940738,"B",1219,1654,503,70193,0,812127850132291584,"2016-12-23","2016-12-23 02:12:02",0,0,0,0,"ive heard mixed reviews, but i really want to see collateral beauty"
"collateral beauty",43747569,"✨Crystal✨",451,13853,28,189533,0,812127704711626753,"2016-12-23","2016-12-23 02:12:28",4,0,0,0,"collateral beauty was so good man... 😩😩😢"
"collateral beauty",1306430936,"Armando J. Gonzalez",274,81,671,856,0,812127339610042368,"2016-12-23","2016-12-23 02:12:01",0,0,0,0,"dont worry collateral beauty, you win my award for movie i couldnt wait to be released so i can stop seeing trailers tv spots for it"
"collateral beauty",34381546,"Write All Nite",848,628,603,1117,0,812126984436404232,"2016-12-23","2016-12-23 02:12:36",1,1,0,0,"1.collateral beauty (david frankel): yet again: strong cast (michael cumpsty!), worse material. 2 many movies in 1, none good, all tolerable"
"collateral beauty",77935980,"Katrina Hausman",176,29,1,3965,0,812126766605201408,"2016-12-23","2016-12-23 02:12:44",0,0,0,0,"collateral beauty or jackie?"
"collateral beauty",3225394112,"Gail Doy~ Medium",3440,1430,563,2373,0,812126154400239616,"2016-12-23","2016-12-23 02:12:18",1,0,0,0,"collateral beauty....bring tissues..#profound.#wheresmynotebook"
"collateral beauty",198640794,"Daniel Sarath",1055,1440,1065,11281,0,812126127611400196,"2016-12-23","2016-12-23 02:12:12",1,0,0,0,"im still at least 80% sure collateral beauty isnt a real movie and its just some weird film twitter meme i missed out on."
"collateral beauty",2471843432,"Ryan Henry",64,12,39,26,0,812125939610112003,"2016-12-23","2016-12-23 02:12:27",0,0,0,0,"collateral beauty looks ok"
"collateral beauty",753665967914307584,"Gab Jenkins",260,315,461,544,0,812125930332323840,"2016-12-23","2016-12-23 02:12:25",0,0,0,0,"really about to go see collateral beauty by myself"
"collateral beauty",60707156,"22 Honeybun",168,303,6431,2206,0,812125756025372672,"2016-12-23","2016-12-23 02:12:43",0,0,0,0,"collateral beauty is about to change my whole perspective on life isnt it? i shouldve waited for fences."
"collateral beauty",146261673,"jocelyn orozco",356,1777,660,52135,0,812125691164528640,"2016-12-23","2016-12-23 02:12:27",3,0,0,0,"i want to go to the movies and watch collateral beauty 😭💗"
"collateral beauty",1018523774,"nature princess :)",296,870,22188,62772,0,812125606439768071,"2016-12-23","2016-12-23 02:12:07",1,0,0,0,"if you guys havent seen the movie collateral beauty with will smith then please watch it!! amazing and made me cry twice 😭"
"collateral beauty",313674962,"Guzman's Jhericurl",807,1444,782,70779,0,812125290327658497,"2016-12-23","2016-12-23 02:12:52",0,0,0,1,"or the plot of collateral beauty"
"collateral beauty",501420783,"Keaton🐋",125,402,2188,16570,0,812124646686523392,"2016-12-23","2016-12-23 02:12:18",1,0,0,0,"i want to see rogue one, passengers, sing, collateral beauty, and office christmas party. about to be broke stay tuned."
"collateral beauty",334952233,"Cristina Mtz‏",157,316,31,16593,0,812124472610164736,"2016-12-23","2016-12-23 02:12:37",1,1,0,0,"just be sure to notice the collateral beauty"
"collateral beauty",2351612082,"Kenneth Fisher",697,1358,16581,37705,0,812124115121344512,"2016-12-23","2016-12-23 02:12:12",1,0,0,0,"watched collateral beauty last night. really great movie."
"collateral beauty",29453434,"Nada Mutia",122,83,116,1949,0,812123826565713920,"2016-12-23","2016-12-23 02:12:03",1,0,0,1,"the collateral beauty"
"collateral beauty",4868329216,"charleigh manson",628,475,1999,10335,0,812123708705775616,"2016-12-23","2016-12-23 02:12:35",1,0,0,0,"go see collateral beauty such good 11/10 would recommend if u want to cry for hours"
"collateral beauty",361914882,"Eloisa Montaño",847,262,772,783,0,812122697782042624,"2016-12-23","2016-12-23 02:12:34",0,0,0,0,"finding the collateral beauty... maybe its music"
"collateral beauty",15664532,"Kyle Conrad",767,1082,2392,89247,0,812122655851761667,"2016-12-23","2016-12-23 02:12:24",0,0,0,1,"you should go see collateral beauty and tell us about it"
"collateral beauty",2215109556,"Macy",163,82,7504,873,0,812122310094323716,"2016-12-23","2016-12-23 02:12:01",1,0,0,0,"collateral beauty was 2 hours of will smith being an asshole and angrily riding a bike"
